UserID,FirstName,LastName,Email,Department,Role,Plan,Region,SignupDate,Status
23518,Thomas,Garcia,erikavance@example.com,Marketing,Senior Analyst,Free,East,2025-03-02,Suspended
23519,Tammy,Dyer,shawncobb@example.com,Data Science,Individual Contributor,Pro,Central,2025-10-05,Active
23520,Tony,Parsons,garycabrera@example.com,Product,Manager,Pro,North,2025-03-10,Active
23521,Troy,Christensen,hparsons@example.com,Finance,Senior Analyst,Free,South,2025-08-20,Active
23522,Jeffrey,Martin,xgrant@example.net,Operations,Analyst,Pro,Central,2025-06-27,Active
23523,Angela,Dixon,hernandezcarol@example.net,Marketing,Analyst,Free,West,2025-08-24,Churned
23524,Erik,Townsend,dkirby@example.org,Data Science,Manager,Pro,North,2025-09-27,Active
23525,Robert,Dougherty,allenjones@example.net,Marketing,Individual Contributor,Free,Central,2025-08-31,Suspended
23526,Diamond,Knox,denisecarlson@example.net,Data Science,Analyst,Free,East,2025-05-31,Active
23527,Michael,Petersen,chadsilva@example.org,Marketing,Analyst,Pro,East,2025-04-17,Active
23528,Virginia,Bell,coreyaustin@example.com,Data Science,Analyst,Free,Central,2025-11-23,Active
23529,Ashley,Brown,tara32@example.net,Data Science,Senior Analyst,Free,South,2025-07-09,Active
23530,Vanessa,Lawrence,powersanthony@example.org,Engineering,Analyst,Enterprise,East,2025-09-11,Active
23531,Jack,Carter,sarahfarrell@example.net,Engineering,Senior Analyst,Free,North,2025-10-05,Active
23532,Linda,Rose,matthew09@example.net,Data Science,Analyst,Free,North,2025-05-26,Active
23533,Jacob,Garcia,jamiecardenas@example.com,Marketing,Senior Analyst,Free,South,2025-08-17,Active
23534,Jonathan,Noble,kathleen30@example.org,Operations,Senior Analyst,Pro,East,2025-08-22,Churned
23535,Samantha,Vega,mckinneyjoshua@example.net,Finance,Manager,Free,South,2025-08-25,Active
23536,Eric,Stone,jwilson@example.org,Product,Senior Analyst,Free,North,2025-05-25,Active
23537,Kaitlin,Welch,smithrebecca@example.net,Operations,Individual Contributor,Enterprise,Central,2025-09-26,Active
23538,Dean,Sanchez,duncanlaurie@example.org,Operations,Analyst,Free,West,2025-09-16,Active
23539,Kelly,Jones,stevenguyen@example.net,Operations,Manager,Enterprise,South,2025-02-04,Active
23540,Angel,Coleman,garzaricky@example.com,Marketing,Analyst,Pro,South,2025-05-05,Churned
23541,Gloria,Smith,moorejessica@example.net,Data Science,Manager,Pro,Central,2025-09-05,Churned
23542,Brianna,Tucker,kristen14@example.org,Marketing,Senior Analyst,Free,West,2025-10-09,Active
23543,Robert,Jackson,tgonzales@example.com,HR,Individual Contributor,Enterprise,East,2025-08-31,Active
23544,Kimberly,Sellers,joseph81@example.com,Finance,Analyst,Pro,Central,2025-12-07,Active
23545,Randall,Rodriguez,amyfrye@example.net,Data Science,Analyst,Pro,East,2025-11-05,Churned
23546,Jessica,Harris,mcclainsherry@example.com,Marketing,Senior Analyst,Free,West,2025-11-16,Churned
23547,Barbara,Richmond,josephsloan@example.net,Finance,Individual Contributor,Free,Central,2025-08-01,Active
23548,Megan,Martin,rwong@example.net,Finance,VP,Free,East,2025-12-07,Active
23549,Alison,Robinson,garciarebecca@example.net,Finance,Individual Contributor,Pro,East,2025-09-29,Active
23550,Elizabeth,Bradshaw,navarrothomas@example.net,Data Science,Individual Contributor,Free,Central,2025-09-20,Active
23551,Julie,Mitchell,riley99@example.com,Data Science,Director,Free,West,2025-08-18,Churned
23552,Kristy,Wade,jenniferlindsey@example.com,Operations,Analyst,Free,Central,2025-11-05,Active
23553,Joanne,Dennis,ksmith@example.com,Data Science,Senior Analyst,Free,South,2025-07-12,Active
23554,Stephanie,Wiley,andreaandrade@example.net,Engineering,Senior Analyst,Pro,North,2025-09-22,Churned
23555,Victor,Simmons,mary65@example.net,Finance,Analyst,Enterprise,West,2025-10-18,Active
23556,Jennifer,Singleton,moorelisa@example.org,Data Science,Analyst,Free,South,2025-09-05,Active
23557,Brandon,Williams,joseph19@example.org,HR,Director,Free,Central,2025-06-21,Churned
23558,Lawrence,Little,hmann@example.com,Engineering,Individual Contributor,Free,North,2025-09-11,Churned
23559,Jim,Santiago,anthony42@example.com,Data Science,Analyst,Pro,North,2025-12-21,Churned
23560,Andre,Myers,amanda26@example.net,Data Science,Analyst,Pro,South,2025-09-18,Active
23561,Joshua,Williams,michelle64@example.com,Operations,Individual Contributor,Free,North,2025-11-02,Active
23562,Zachary,Mendez,theresaholmes@example.com,Finance,Individual Contributor,Free,West,2025-11-15,Active
23563,Jill,Walker,dana72@example.net,Marketing,Senior Analyst,Free,West,2025-11-02,Active
23564,Angela,Walker,lcallahan@example.org,Operations,Analyst,Pro,West,2025-11-16,Active
23565,Margaret,Duarte,mwallace@example.net,Data Science,Analyst,Pro,South,2025-12-16,Churned
23566,Ryan,Parker,rodneyramos@example.net,Marketing,Senior Analyst,Pro,North,2025-10-09,Churned
23567,Christopher,Cook,wellsdarrell@example.net,Operations,Individual Contributor,Free,Central,2025-07-19,Active
23568,Thomas,Collins,omann@example.org,Operations,Individual Contributor,Pro,East,2025-06-05,Active
23569,Kelly,Robinson,andrewwalker@example.com,HR,Senior Analyst,Free,West,2025-05-09,Active
23570,Amber,Johnston,yharrell@example.org,Engineering,Senior Analyst,Free,Central,2025-06-27,Active
23571,Peter,Peterson,xhernandez@example.org,Data Science,Senior Analyst,Free,North,2025-04-21,Active
23572,Melissa,Zimmerman,jacobjimenez@example.net,HR,Senior Analyst,Free,Central,2025-09-04,Active
23573,Dalton,Ramirez,loweryjustin@example.org,Data Science,Manager,Free,South,2025-09-30,Active
23574,Anthony,Leonard,grodgers@example.org,Operations,Senior Analyst,Free,Central,2025-09-26,Active
23575,John,Moreno,megan16@example.net,Marketing,Individual Contributor,Pro,South,2025-02-27,Active
23576,Christina,Chung,ericreyes@example.net,Data Science,Individual Contributor,Free,North,2025-07-24,Active
23577,Juan,Johnson,wilsonlaura@example.net,HR,Analyst,Free,North,2025-10-23,Active
23578,Marisa,Thomas,seanterry@example.com,Marketing,Analyst,Free,South,2025-07-21,Churned
23579,Lauren,Cruz,markmoore@example.net,Data Science,Analyst,Free,East,2025-05-22,Active
23580,Luis,Wright,zleblanc@example.net,Product,Director,Free,West,2025-10-15,Active
23581,Natasha,Lee,fpadilla@example.net,Operations,Individual Contributor,Free,Central,2025-11-05,Active
23582,Michelle,Miller,lisa72@example.com,Product,Analyst,Enterprise,East,2025-08-10,Churned
23583,Derek,Miller,timothydavis@example.org,Marketing,Manager,Free,East,2025-05-14,Churned
23584,Elizabeth,Solomon,craig38@example.org,Marketing,Senior Analyst,Enterprise,Central,2025-06-24,Active
23585,Brian,Hall,vbeck@example.com,Marketing,Analyst,Free,North,2025-05-28,Churned
23586,Patrick,Donovan,joann80@example.com,Marketing,Analyst,Pro,Central,2025-09-06,Active
23587,Laura,Brown,maytamara@example.com,Finance,Senior Analyst,Free,South,2025-05-20,Active
23588,Teresa,Larson,ysanchez@example.net,Operations,Individual Contributor,Free,West,2025-05-23,Suspended
23589,Erin,Wilson,thomasrojas@example.org,Data Science,Analyst,Free,Central,2025-10-18,Churned
23590,Christina,Mullins,vwilliams@example.net,Data Science,Analyst,Free,West,2025-06-28,Active
23591,Patrick,Moore,melissaray@example.com,Finance,VP,Enterprise,South,2025-10-04,Churned
23592,Sarah,Wallace,fnelson@example.org,Operations,Manager,Free,West,2025-08-31,Churned
23593,Scott,Ramirez,anne53@example.org,Data Science,Individual Contributor,Free,East,2025-08-14,Active
23594,Theresa,Stanley,douglas70@example.org,Finance,Individual Contributor,Free,South,2025-09-08,Active
23595,Sylvia,Green,davidjones@example.net,Finance,Manager,Pro,North,2025-08-15,Active
23596,Jerry,Taylor,michelestevens@example.org,Engineering,Analyst,Pro,West,2025-07-09,Active
23597,Margaret,Garcia,joseph24@example.org,Operations,Senior Analyst,Free,South,2025-08-27,Churned
23598,Nichole,Moreno,jose88@example.com,Operations,Director,Free,Central,2025-06-29,Churned
23599,Mike,Taylor,kathryn49@example.org,Operations,Analyst,Pro,North,2025-08-24,Churned
23600,Amber,Doyle,burnschris@example.com,Product,Director,Pro,East,2025-10-21,Active
23601,Elizabeth,Castillo,petersonlauren@example.com,Operations,Analyst,Free,East,2025-08-22,Active
23602,Matthew,Kim,vgross@example.net,Data Science,Analyst,Free,East,2025-10-17,Active
23603,Emily,Mcdonald,francorussell@example.org,Operations,Analyst,Free,Central,2025-10-15,Churned
23604,James,Porter,stokeserin@example.com,Marketing,VP,Enterprise,North,2025-07-13,Active
23605,Brandy,Walton,imitchell@example.org,Finance,Senior Analyst,Enterprise,South,2025-06-27,Active
23606,Emily,Acosta,arnoldtravis@example.org,Product,Senior Analyst,Free,Central,2025-11-12,Churned
23607,Shannon,May,jeffreyhenry@example.org,Data Science,Senior Analyst,Free,East,2025-11-17,Churned
23608,Carol,Caldwell,calderonkathleen@example.org,Marketing,Manager,Free,North,2025-11-18,Active
23609,Cassandra,Young,aprince@example.org,Finance,Individual Contributor,Pro,Central,2025-06-19,Active
23610,Rhonda,Carter,ggilbert@example.net,Operations,Manager,Free,North,2025-04-02,Active
23611,Karen,Riley,blaircalvin@example.com,Operations,Analyst,Free,South,2025-09-29,Active
23612,David,Nelson,timothyrussell@example.org,Engineering,Individual Contributor,Free,West,2025-06-05,Suspended
23613,Jeffrey,Mejia,mcdonalddeborah@example.com,Operations,Individual Contributor,Free,South,2025-08-27,Active
23614,Sandra,Graham,joshua64@example.org,Engineering,Individual Contributor,Pro,South,2025-05-06,Churned
23615,Lisa,Thomas,xellis@example.org,Finance,Senior Analyst,Free,West,2025-01-09,Churned
23616,Cassandra,Banks,kimberlyharper@example.net,Operations,Analyst,Enterprise,Central,2025-09-03,Active
23617,Christopher,Perez,penny75@example.net,Data Science,Director,Enterprise,South,2025-08-04,Active
23618,Billy,Banks,mwilliamson@example.com,HR,Analyst,Free,East,2025-11-16,Churned
23619,Elizabeth,Hardin,lmartinez@example.com,Marketing,Individual Contributor,Free,East,2025-09-29,Active
23620,Jerry,Baker,roberthuff@example.org,HR,Analyst,Pro,South,2025-07-17,Active
23621,Jacob,Austin,codyhaney@example.org,Data Science,Analyst,Pro,Central,2025-05-08,Active
23622,Victoria,Morgan,michael84@example.net,Operations,Senior Analyst,Free,West,2025-05-09,Suspended
23623,Elizabeth,Vasquez,cgonzalez@example.net,Operations,Individual Contributor,Free,Central,2025-07-18,Active
23624,Shannon,Hansen,sethhancock@example.net,Engineering,Manager,Pro,North,2025-03-25,Churned
23625,Derrick,Weiss,fernandezrandy@example.org,Finance,Senior Analyst,Enterprise,West,2025-05-19,Active
23626,Luis,Leach,twilliams@example.net,Operations,Manager,Free,South,2025-04-24,Active
23627,Megan,Pugh,cordovaclaudia@example.com,Engineering,Director,Free,South,2025-04-15,Churned
23628,Christopher,Ford,jessica63@example.com,Marketing,Senior Analyst,Free,West,2025-05-31,Suspended
23629,Meagan,Berger,gutierrezandre@example.net,Marketing,Director,Free,West,2025-07-31,Active
23630,Tina,Stanley,davislisa@example.net,Marketing,Senior Analyst,Free,West,2025-10-27,Churned
23631,Eric,Booth,mahoneyholly@example.org,Product,Senior Analyst,Free,West,2025-07-31,Active
23632,Sarah,Ross,nelsonanthony@example.com,Marketing,Senior Analyst,Enterprise,West,2025-09-16,Active
23633,Penny,Lynch,donnalee@example.org,Operations,Manager,Pro,North,2025-07-15,Active
23634,Matthew,Sullivan,elizabeth48@example.net,Finance,Senior Analyst,Free,Central,2025-03-02,Active
23635,Maureen,Alvarez,lisa17@example.net,HR,Analyst,Free,Central,2025-11-30,Churned
23636,Thomas,Logan,heidikane@example.org,Marketing,Manager,Pro,West,2025-02-12,Active
23637,Jennifer,Gonzales,hcortez@example.org,Finance,Individual Contributor,Free,South,2025-01-19,Active
23638,Mike,Giles,keithsolis@example.org,Finance,Director,Pro,Central,2025-11-21,Churned
23639,Anthony,Brown,derek52@example.org,Marketing,Analyst,Free,West,2025-11-02,Active
23640,Jonathan,Ballard,martinezmichael@example.org,Data Science,VP,Free,West,2025-03-01,Active
23641,Kristen,Smith,lucasward@example.org,Marketing,Individual Contributor,Pro,West,2025-07-08,Active
23642,Amanda,Stark,chasestephanie@example.net,Marketing,Analyst,Pro,West,2025-08-05,Active
23643,Chase,Leonard,johnsonbrittany@example.net,Operations,Manager,Free,West,2025-08-04,Active
23644,Jessica,Burns,cassandraevans@example.org,Finance,Individual Contributor,Free,Central,2025-09-19,Churned
23645,Shawn,Chandler,phillipfarrell@example.com,HR,Individual Contributor,Pro,Central,2025-01-18,Active
23646,Michelle,Allen,reynoldsrebecca@example.org,HR,Analyst,Free,East,2025-08-08,Churned
23647,Matthew,Watts,williamwhite@example.net,HR,Senior Analyst,Free,East,2025-05-15,Active
23648,Juan,Rush,dillonvalerie@example.com,Engineering,Manager,Free,South,2025-06-26,Active
23649,Robert,Mclean,april68@example.org,Operations,Individual Contributor,Free,South,2025-04-05,Active
23650,Lucas,Fleming,aochoa@example.org,Marketing,Analyst,Pro,North,2025-12-13,Active
23651,Sara,Rollins,jjennings@example.net,Finance,Senior Analyst,Free,South,2025-09-06,Active
23652,Kathy,Chan,cookcrystal@example.org,Data Science,Analyst,Free,West,2025-10-08,Active
23653,Francisco,George,kathy57@example.net,Operations,Analyst,Pro,Central,2025-08-16,Active
23654,Eric,Smith,brooksjames@example.com,Operations,Manager,Pro,South,2025-02-12,Churned
23655,Scott,Nelson,michaelwhite@example.com,Data Science,Senior Analyst,Free,West,2025-09-11,Churned
23656,Peter,Davis,melissamunoz@example.net,Operations,Senior Analyst,Free,North,2025-04-26,Churned
23657,David,Davis,coledenise@example.net,Operations,Analyst,Pro,North,2025-10-14,Active
23658,Michelle,Bradford,cindysawyer@example.org,Data Science,Analyst,Free,Central,2025-09-19,Active
23659,Julia,Oneill,schultzchristine@example.org,Operations,Manager,Free,North,2025-07-11,Active
23660,Stuart,Williams,tabithajimenez@example.org,Finance,Individual Contributor,Free,East,2025-10-02,Active
23661,Harold,Harris,tannerrobert@example.com,Finance,Analyst,Pro,South,2025-03-24,Churned
23662,Ashley,Peterson,guerrerosherry@example.net,Data Science,Individual Contributor,Pro,East,2025-11-18,Active
23663,Ryan,Roth,edwinjackson@example.net,HR,Senior Analyst,Enterprise,South,2025-11-05,Churned
23664,Diane,Schmidt,martindavid@example.com,Operations,Individual Contributor,Free,West,2025-05-09,Active
23665,John,Roberts,geraldharper@example.org,Operations,Analyst,Free,West,2025-08-10,Active
23666,John,Wagner,mckaygregory@example.com,Engineering,Analyst,Free,Central,2025-08-09,Active
23667,George,Carpenter,slyons@example.org,Data Science,Senior Analyst,Pro,West,2025-06-16,Churned
23668,Cheyenne,Ibarra,bobbywhite@example.com,Finance,Senior Analyst,Free,North,2025-11-07,Churned
23669,John,Dean,sparkskevin@example.net,Finance,Analyst,Free,East,2025-11-14,Active
23670,Nicole,Nelson,robert13@example.com,Marketing,Senior Analyst,Pro,North,2025-09-09,Active
23671,Adam,Perez,kimberly39@example.net,Finance,Manager,Free,South,2025-05-09,Active
23672,Andrew,Lyons,millerdiane@example.org,Operations,Individual Contributor,Pro,Central,2025-09-04,Churned
23673,Megan,Ford,kelly95@example.net,Product,Senior Analyst,Free,South,2025-03-10,Active
23674,Dylan,Clark,shawn80@example.org,Marketing,Individual Contributor,Enterprise,Central,2025-11-28,Churned
23675,Samuel,Johnston,chambersgregory@example.net,Operations,Analyst,Free,Central,2025-06-02,Active
23676,Alyssa,Jackson,brendaedwards@example.com,Engineering,Analyst,Pro,East,2025-11-06,Active
23677,Anne,Gray,kgarcia@example.org,Marketing,Individual Contributor,Free,South,2025-09-24,Active
23678,Jodi,Woods,rvargas@example.org,HR,Manager,Pro,Central,2025-09-14,Churned
23679,Nicholas,Hall,casey57@example.net,Finance,Director,Free,Central,2025-12-14,Active
23680,Michelle,Richard,milleramanda@example.com,Finance,Senior Analyst,Free,South,2025-06-09,Active
23681,Michael,Wright,newmannicole@example.com,Operations,Senior Analyst,Free,North,2025-09-24,Active
23682,Haley,Wilson,iburke@example.org,Data Science,Manager,Pro,East,2025-04-12,Churned
23683,Aaron,Roberts,edwardbailey@example.com,Data Science,Manager,Enterprise,East,2025-08-30,Churned
23684,Charles,Walker,amyknight@example.com,HR,Analyst,Free,South,2025-10-16,Active
23685,Ashley,Hall,uperry@example.com,Product,Manager,Free,West,2025-07-09,Active
23686,Christopher,Faulkner,morrowrussell@example.com,Marketing,Analyst,Pro,North,2025-08-10,Active
23687,Mark,Taylor,newmanmatthew@example.net,HR,Manager,Free,Central,2025-11-07,Active
23688,James,Berry,seanrose@example.com,HR,Individual Contributor,Pro,South,2025-11-02,Churned
23689,Victor,Romero,michelle44@example.com,Engineering,Manager,Free,West,2025-01-23,Churned
23690,Stanley,Brown,meyerjoshua@example.net,Operations,Director,Free,South,2025-08-28,Active
23691,Keith,Andrews,kimtroy@example.net,Engineering,Individual Contributor,Enterprise,North,2025-10-02,Churned
23692,John,Salazar,gshort@example.com,Finance,Individual Contributor,Free,East,2025-06-07,Active
23693,Shane,Wilson,oyates@example.com,Product,Individual Contributor,Pro,East,2025-09-05,Active
23694,Jeffrey,Mora,mirandascott@example.com,Finance,Analyst,Pro,West,2025-10-20,Active
23695,Martin,Gonzalez,tony12@example.org,Data Science,Manager,Free,Central,2025-07-30,Active
23696,Victoria,Martinez,zsoto@example.com,Data Science,Analyst,Free,East,2025-09-11,Churned
23697,Steven,Hudson,stephaniegallegos@example.net,Operations,Manager,Free,East,2025-05-22,Active
23698,Emily,Terry,kblake@example.net,Marketing,Analyst,Free,North,2025-11-03,Active
23699,Joanna,George,carolyn05@example.net,Operations,Senior Analyst,Free,West,2025-12-16,Suspended
23700,Teresa,Robinson,ohunt@example.org,Operations,Analyst,Free,South,2025-09-15,Churned
23701,Jonathan,Castillo,cjacobson@example.net,Finance,Manager,Pro,South,2025-09-27,Active
23702,Cathy,Sutton,juanfitzpatrick@example.org,Marketing,Analyst,Free,West,2025-08-30,Active
23703,Jacqueline,Lewis,michael80@example.com,Operations,Senior Analyst,Enterprise,North,2025-09-30,Active
23704,Kimberly,Davis,webstererica@example.net,Marketing,Senior Analyst,Free,North,2025-09-18,Churned
23705,Richard,Lucas,samantha46@example.com,Marketing,Individual Contributor,Free,South,2025-02-26,Churned
23706,Brian,Reyes,erica83@example.net,Operations,Individual Contributor,Pro,Central,2025-10-13,Churned
23707,Christopher,Carr,helen96@example.com,Finance,Individual Contributor,Free,East,2025-12-04,Active
23708,Hannah,Rivers,vdavis@example.com,HR,Manager,Free,West,2025-08-09,Suspended
23709,Scott,King,sheila67@example.org,Data Science,Individual Contributor,Free,Central,2025-08-21,Active
23710,Heather,Jennings,boothkevin@example.org,HR,Analyst,Enterprise,South,2025-12-04,Active
23711,Emily,Miller,smithanita@example.com,HR,Analyst,Enterprise,South,2025-09-12,Active
23712,Chelsea,Harrison,jvasquez@example.net,Engineering,Senior Analyst,Free,East,2025-11-10,Active
23713,Shannon,Frazier,haysteresa@example.com,Operations,Analyst,Free,East,2025-01-24,Churned
23714,Keith,Smith,ohopkins@example.com,Finance,Manager,Pro,Central,2025-04-02,Active
23715,Danielle,Wright,kevin42@example.net,Data Science,Analyst,Free,East,2025-04-07,Suspended
23716,Micheal,Payne,snyderjoshua@example.org,Data Science,Senior Analyst,Pro,East,2025-04-05,Active
23717,Cory,Smith,damon42@example.net,Data Science,Individual Contributor,Pro,South,2025-09-27,Active
23718,Brenda,Miller,craig66@example.net,Finance,Analyst,Pro,West,2025-06-25,Churned
23719,Rita,Thomas,corypetersen@example.net,Operations,Senior Analyst,Pro,North,2025-05-23,Suspended
23720,Stephanie,Page,williamsonscott@example.net,Finance,Director,Pro,North,2025-11-20,Churned
23721,Randy,Gordon,victoriasmith@example.net,Marketing,Senior Analyst,Free,East,2025-08-23,Suspended
23722,Jorge,Anderson,ericmartinez@example.org,Operations,Manager,Free,South,2025-10-05,Churned
23723,Paul,Wright,smorgan@example.org,Marketing,VP,Free,East,2025-04-19,Active
23724,Aaron,Green,victoria45@example.net,Operations,Manager,Free,Central,2025-11-02,Active
23725,Melanie,Oliver,jamiethomas@example.net,Engineering,Senior Analyst,Free,Central,2025-08-03,Churned
23726,Dawn,Franco,collierlisa@example.net,Engineering,Director,Free,East,2025-11-08,Active
23727,Gabriel,Bridges,donnasmith@example.net,Marketing,Senior Analyst,Free,Central,2025-10-14,Churned
23728,Amanda,Bates,cgonzalez@example.org,HR,Analyst,Enterprise,Central,2025-07-08,Active
23729,Jon,White,michaelpeterson@example.net,HR,Analyst,Free,Central,2025-10-06,Active
23730,Gerald,Gregory,diazthomas@example.com,Marketing,Individual Contributor,Free,North,2025-07-09,Active
23731,Adam,Barker,kevinwalls@example.org,Finance,Senior Analyst,Free,East,2025-09-08,Active
23732,Nicole,Blair,timothycollins@example.com,Operations,Analyst,Free,West,2025-06-17,Active
23733,Brandon,Miller,vlucas@example.org,Data Science,Senior Analyst,Enterprise,South,2025-10-10,Active
23734,Ronald,Kelly,tylernewton@example.org,Operations,Senior Analyst,Free,West,2025-05-13,Active
23735,John,Warner,daniel94@example.com,Engineering,Individual Contributor,Free,North,2025-04-15,Churned
23736,David,Thomas,caldwelljessica@example.org,Operations,Analyst,Pro,Central,2025-08-26,Churned
23737,David,King,bpruitt@example.net,Data Science,Manager,Free,West,2025-08-25,Churned
23738,Courtney,Hart,sandra14@example.org,Data Science,Manager,Free,Central,2025-09-17,Active
23739,Anthony,Summers,william80@example.org,Operations,Individual Contributor,Free,East,2025-02-21,Churned
23740,Danielle,Mcintosh,leeshelly@example.org,HR,Manager,Enterprise,North,2025-08-12,Churned
23741,Claudia,Williams,nelsonjoan@example.org,Engineering,Analyst,Free,Central,2025-11-28,Churned
23742,Brooke,Copeland,alexandra60@example.com,HR,Individual Contributor,Free,East,2025-03-25,Active
23743,Elizabeth,White,bryanhale@example.net,Data Science,Director,Free,West,2025-09-09,Suspended
23744,Haley,Campbell,atkinsonnicole@example.net,Operations,Manager,Free,North,2025-10-17,Active
23745,Stacey,Dunlap,yjohnson@example.net,Operations,Analyst,Enterprise,East,2025-06-13,Active
23746,Emily,Morton,janetbaird@example.net,Operations,Analyst,Free,East,2025-05-31,Suspended
23747,Andrew,Gibson,eriklarsen@example.com,Operations,Analyst,Free,South,2025-08-22,Active
23748,Steven,Rollins,shawnsmith@example.net,Engineering,Individual Contributor,Free,South,2025-10-09,Suspended
23749,Linda,Richardson,rachel75@example.org,Data Science,Analyst,Pro,East,2025-11-03,Active
23750,Taylor,Howard,karenmckinney@example.net,Operations,Director,Free,South,2025-11-23,Churned
23751,Mary,Roth,fullerjames@example.net,Finance,Senior Analyst,Free,West,2025-08-16,Active
23752,Melissa,Townsend,richardsmatthew@example.org,Finance,Manager,Pro,South,2025-06-25,Active
23753,Heather,King,nancyhughes@example.com,Engineering,Analyst,Free,South,2025-11-02,Churned
23754,Charles,Davis,gerald03@example.org,Operations,Individual Contributor,Enterprise,Central,2025-06-06,Active
23755,Allison,Murphy,zachary21@example.org,Finance,Analyst,Free,North,2025-07-11,Churned
23756,Charles,Spencer,brentnicholson@example.net,Finance,Individual Contributor,Free,Central,2025-09-14,Active
23757,Tracey,Gomez,richardritter@example.org,Engineering,Senior Analyst,Free,South,2025-05-02,Churned
23758,Alicia,Diaz,henrymartinez@example.org,Operations,Senior Analyst,Enterprise,North,2025-06-03,Active
23759,Robert,Brown,shawndavid@example.net,HR,Manager,Pro,South,2025-06-04,Active
23760,Becky,Bailey,ihart@example.com,HR,Analyst,Free,West,2025-08-21,Active
23761,Jeanette,Escobar,ryanstevens@example.net,Engineering,Individual Contributor,Free,West,2025-11-25,Active
23762,Clinton,Villa,laurawilson@example.org,Data Science,Individual Contributor,Pro,West,2025-10-27,Active
23763,Aaron,Hill,rebeccaparsons@example.com,Product,Manager,Free,South,2025-09-20,Active
23764,Nathan,Johnson,melissasanders@example.org,Finance,Analyst,Pro,Central,2025-09-29,Active
23765,Joshua,Zhang,derrick42@example.com,Marketing,Analyst,Pro,West,2025-11-10,Active
23766,Connie,Alexander,johngibson@example.net,Operations,Analyst,Pro,Central,2025-07-30,Churned
23767,Patrick,Cook,daviddavis@example.net,Finance,Senior Analyst,Free,West,2025-08-08,Active
23768,Jessica,Hunter,gvelasquez@example.com,Finance,Analyst,Pro,Central,2025-07-07,Active
23769,Tracey,Jones,chriswallace@example.com,Operations,Manager,Free,South,2025-11-27,Active
23770,Kevin,Kim,anthonyrodriguez@example.com,Data Science,VP,Free,North,2025-02-01,Active
23771,Robert,Clarke,stephanie30@example.net,Finance,Analyst,Free,North,2025-11-21,Suspended
23772,Allison,Burke,ramosmolly@example.net,Marketing,Analyst,Free,North,2025-10-31,Active
23773,Elizabeth,Becker,colliermark@example.org,Data Science,Manager,Free,East,2025-05-13,Churned
23774,Joshua,Mcdonald,knightchristopher@example.org,Finance,Manager,Pro,East,2025-05-12,Churned
23775,Luis,Wright,angela44@example.com,Finance,Analyst,Free,North,2025-06-20,Churned
23776,Suzanne,Ramirez,bray@example.net,Operations,Analyst,Pro,West,2025-08-16,Churned
23777,Richard,Patterson,lucasmichelle@example.com,Data Science,Senior Analyst,Pro,East,2025-06-23,Active
23778,Peter,Murphy,kylecherry@example.org,Product,Director,Pro,West,2025-05-15,Active
23779,Erika,Gonzalez,rachaelhorton@example.org,Marketing,Manager,Free,East,2025-06-13,Churned
23780,Tasha,Day,mallorycruz@example.org,Marketing,Manager,Free,South,2025-11-28,Active
23781,Sarah,Pacheco,ctodd@example.com,Operations,Analyst,Pro,West,2025-10-22,Active
23782,Laurie,Smith,rhondapittman@example.net,Marketing,Individual Contributor,Pro,Central,2025-10-24,Churned
23783,Melissa,Stone,lreynolds@example.org,Finance,Individual Contributor,Enterprise,North,2025-10-10,Active
23784,Michelle,Rangel,jasonjones@example.com,Operations,Analyst,Enterprise,West,2025-11-02,Active
23785,Danny,Crane,katelyn27@example.net,HR,Analyst,Pro,East,2025-05-05,Active
23786,Aaron,Stephens,doughertymatthew@example.net,Engineering,Analyst,Enterprise,Central,2025-11-04,Active
23787,Kyle,Turner,jandersen@example.org,Marketing,Analyst,Free,South,2025-07-26,Active
23788,Paula,Mays,johnsonmichael@example.org,HR,VP,Free,South,2025-08-06,Active
23789,Donna,Barnes,ashley37@example.org,Product,Senior Analyst,Pro,West,2025-05-26,Active
23790,Lauren,Smith,michelle95@example.org,Data Science,Senior Analyst,Free,North,2025-06-20,Active
23791,Kathryn,Russell,mariaingram@example.net,Operations,Senior Analyst,Pro,East,2025-04-22,Active
23792,Danielle,Brown,christianjones@example.com,HR,Senior Analyst,Free,North,2025-11-06,Active
23793,Richard,Jackson,ericgutierrez@example.org,Operations,Manager,Pro,South,2025-07-20,Active
23794,John,Jackson,fostermichael@example.net,Finance,Analyst,Free,Central,2025-03-11,Active
23795,Daniel,Ballard,tranvictoria@example.com,Operations,Analyst,Free,Central,2025-09-20,Active
23796,Amanda,Baker,barrcrystal@example.org,Marketing,Senior Analyst,Free,East,2025-05-07,Active
23797,Michele,Landry,veronica57@example.org,Finance,Director,Free,Central,2025-10-21,Churned
23798,Louis,Mcmillan,gdavis@example.com,Engineering,Senior Analyst,Pro,North,2025-05-07,Churned
23799,Karen,Garcia,mmann@example.org,HR,Analyst,Pro,Central,2025-08-05,Active
23800,Shawn,Mayo,omartin@example.org,Operations,Analyst,Free,West,2025-08-09,Active
23801,Raymond,Mason,bridget52@example.net,Finance,Individual Contributor,Free,North,2025-02-22,Churned
23802,Robin,Barnes,lindaberg@example.org,Finance,Senior Analyst,Free,Central,2025-08-13,Active
23803,Lisa,Smith,joycejoseph@example.com,Product,Analyst,Free,Central,2025-07-09,Churned
